,lcbatch,sortday,MS_Run,celltype,id,channel,sub,Set,well,label,sample.x,sample.y,isoTime,diameter,elongation,slide,field,dropXPos,dropYPos,pickupXPos,pickupYPos,wellAlph,wellNum
778,C,B,105,unused,i778,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,C,B,105,m,i779,Reporter.intensity.5,C1,XeAL00236,N18,5,m,d0,10:22:18 AM,22.44,1.56,1,1,61,34,59,36,N,18
780,C,B,105,u,i780,Reporter.intensity.6,NA,XeAL00236,N18,6,u,d0,11:06:47 AM,21.84,1.37,1,1,65,34,59,36,N,18
781,C,B,105,u,i781,Reporter.intensity.7,NA,XeAL00236,N18,7,u,d0,11:07:07 AM,19.1,1.48,1,1,53,38,59,36,N,18
782,C,B,105,u,i782,Reporter.intensity.8,NA,XeAL00236,N18,8,u,d0,11:07:09 AM,20.66,1.41,1,1,57,38,59,36,N,18
783,C,B,105,u,i783,Reporter.intensity.9,NA,XeAL00236,N18,9,u,d0,11:07:11 AM,18.6,1.78,1,1,61,38,59,36,N,18
784,C,B,105,u,i784,Reporter.intensity.10,NA,XeAL00236,N18,10,u,d0,11:07:13 AM,17.57,1.55,1,1,65,38,59,36,N,18
785,C,B,105,u,i785,Reporter.intensity.11,NA,XeAL00236,N18,11,u,d0,11:07:26 AM,18.83,1.67,1,1,55,42,59,36,N,18
786,C,B,105,u,i786,Reporter.intensity.12,NA,XeAL00236,N18,12,u,d0,11:07:28 AM,20.23,1.91,1,1,59,42,59,36,N,18
787,C,B,105,neg,i787,Reporter.intensity.13,NA,XeAL00236,N18,13,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,C,B,105,m,i788,Reporter.intensity.14,C1,XeAL00236,N18,14,m,d0,10:21:38 AM,27.02,1.51,1,1,55,30,59,36,N,18
789,C,B,105,m,i789,Reporter.intensity.15,C1,XeAL00236,N18,15,m,d0,10:21:40 AM,25.37,1.74,1,1,59,30,59,36,N,18
790,C,B,105,m,i790,Reporter.intensity.16,C1,XeAL00236,N18,16,m,d0,10:21:43 AM,22.31,1.37,1,1,63,30,59,36,N,18
791,C,B,105,m,i791,Reporter.intensity.17,C1,XeAL00236,N18,17,m,d0,10:22:07 AM,26.94,1.49,1,1,53,34,59,36,N,18
792,C,B,105,m,i792,Reporter.intensity.18,C1,XeAL00236,N18,18,m,d0,10:22:15 AM,24.6,1.86,1,1,57,34,59,36,N,18
793,C,B,135,carrier,i793,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,C,B,135,reference,i794,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
795,C,B,135,unused,i795,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,C,B,135,unused,i796,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
797,C,B,135,u,i797,Reporter.intensity.5,NA,XeAL00266,O24,5,u,d0,11:05:48 AM,20.63,1.97,1,4,52,60,54,58,O,24
798,C,B,135,u,i798,Reporter.intensity.6,NA,XeAL00266,O24,6,u,d0,11:05:50 AM,20.91,1.6,1,4,56,60,54,58,O,24
799,C,B,135,u,i799,Reporter.intensity.7,NA,XeAL00266,O24,7,u,d0,11:05:52 AM,18.08,1.4,1,4,60,60,54,58,O,24
800,C,B,135,u,i800,Reporter.intensity.8,NA,XeAL00266,O24,8,u,d0,11:06:02 AM,21.28,1.56,1,4,50,64,54,58,O,24
801,C,B,135,u,i801,Reporter.intensity.9,NA,XeAL00266,O24,9,u,d0,11:06:04 AM,19.37,1.31,1,4,54,64,54,58,O,24
802,C,B,135,neg,i802,Reporter.intensity.10,NA,XeAL00266,O24,10,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,C,B,135,m,i803,Reporter.intensity.11,C1,XeAL00266,O24,11,m,d0,10:20:01 AM,27.04,1.56,1,4,50,52,54,58,O,24
804,C,B,135,m,i804,Reporter.intensity.12,C1,XeAL00266,O24,12,m,d0,10:20:04 AM,23.07,1.5,1,4,54,52,54,58,O,24
805,C,B,135,m,i805,Reporter.intensity.13,C1,XeAL00266,O24,13,m,d0,10:20:06 AM,22.65,1.27,1,4,58,52,54,58,O,24
806,C,B,135,m,i806,Reporter.intensity.14,C1,XeAL00266,O24,14,m,d0,10:20:23 AM,23.69,1.63,1,4,48,56,54,58,O,24
807,C,B,135,m,i807,Reporter.intensity.15,C1,XeAL00266,O24,15,m,d0,10:20:25 AM,26.69,1.36,1,4,52,56,54,58,O,24
808,C,B,135,m,i808,Reporter.intensity.16,C1,XeAL00266,O24,16,m,d0,10:20:27 AM,29.3,1.52,1,4,56,56,54,58,O,24
809,C,B,135,u,i809,Reporter.intensity.17,NA,XeAL00266,O24,17,u,d0,11:05:25 AM,18.51,1.48,1,4,60,56,54,58,O,24
810,C,B,135,u,i810,Reporter.intensity.18,NA,XeAL00266,O24,18,u,d0,11:05:45 AM,19.15,1.59,1,4,48,60,54,58,O,24
811,C,B,101,carrier,i811,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
812,C,B,101,reference,i812,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
813,C,B,101,unused,i813,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
814,C,B,101,unused,i814,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
815,C,B,101,m,i815,Reporter.intensity.5,C1,XeAL00232,N14,5,m,d0,10:20:39 AM,21.12,1.57,1,1,37,8,37,14,N,14
816,C,B,101,m,i816,Reporter.intensity.6,C1,XeAL00232,N14,6,m,d0,10:20:43 AM,29.96,1.41,1,1,41,8,37,14,N,14
817,C,B,101,m,i817,Reporter.intensity.7,C1,XeAL00232,N14,7,m,d0,10:21:03 AM,25.11,1.4,1,1,31,12,37,14,N,14
818,C,B,101,m,i818,Reporter.intensity.8,C1,XeAL00232,N14,8,m,d0,10:21:07 AM,27.35,1.53,1,1,35,12,37,14,N,14
819,C,B,101,m,i819,Reporter.intensity.9,C1,XeAL00232,N14,9,m,d0,10:21:09 AM,25.02,1.48,1,1,39,12,37,14,N,14
820,C,B,101,m,i820,Reporter.intensity.10,C1,XeAL00232,N14,10,m,d0,10:21:11 AM,29.47,1.62,1,1,43,12,37,14,N,14
821,C,B,101,u,i821,Reporter.intensity.11,NA,XeAL00232,N14,11,u,d0,11:06:17 AM,19.51,1.34,1,1,31,16,37,14,N,14
822,C,B,101,u,i822,Reporter.intensity.12,NA,XeAL00232,N14,12,u,d0,11:06:19 AM,19.85,1.49,1,1,35,16,37,14,N,14
823,C,B,101,u,i823,Reporter.intensity.13,NA,XeAL00232,N14,13,u,d0,11:06:22 AM,17.94,1.61,1,1,39,16,37,14,N,14
824,C,B,101,u,i824,Reporter.intensity.14,NA,XeAL00232,N14,14,u,d0,11:06:24 AM,19.4,1.53,1,1,43,16,37,14,N,14
825,C,B,101,u,i825,Reporter.intensity.15,NA,XeAL00232,N14,15,u,d0,11:06:39 AM,17.15,1.41,1,1,33,20,37,14,N,14
826,C,B,101,u,i826,Reporter.intensity.16,NA,XeAL00232,N14,16,u,d0,11:06:41 AM,19.85,1.66,1,1,37,20,37,14,N,14
827,C,B,101,neg,i827,Reporter.intensity.17,NA,XeAL00232,N14,17,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
828,C,B,101,m,i828,Reporter.intensity.18,C1,XeAL00232,N14,18,m,d0,10:20:37 AM,24.52,1.63,1,1,33,8,37,14,N,14
829,C,B,106,carrier,i829,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,C,B,106,reference,i830,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
831,C,B,106,unused,i831,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
832,C,B,106,unused,i832,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
833,C,B,106,unused,i833,Reporter.intensity.5,NA,XeAL00237,N19,5,unused,d0,11:07:31 AM,19.51,1.27,1,1,21,56,15,58,N,19
834,C,B,106,u,i834,Reporter.intensity.6,NA,XeAL00237,N19,6,u,d0,11:07:36 AM,21.17,1.7,1,1,9,60,15,58,N,19
835,C,B,106,u,i835,Reporter.intensity.7,NA,XeAL00237,N19,7,u,d0,11:07:39 AM,20.08,1.68,1,1,13,60,15,58,N,19
836,C,B,106,u,i836,Reporter.intensity.8,NA,XeAL00237,N19,8,u,d0,11:07:41 AM,20.57,1.54,1,1,17,60,15,58,N,19
837,C,B,106,u,i837,Reporter.intensity.9,NA,XeAL00237,N19,9,u,d0,11:07:44 AM,24.09,1.55,1,1,21,60,15,58,N,19
838,C,B,106,u,i838,Reporter.intensity.10,NA,XeAL00237,N19,10,u,d0,11:08:04 AM,18.88,1.36,1,1,11,64,15,58,N,19
839,C,B,106,u,i839,Reporter.intensity.11,NA,XeAL00237,N19,11,u,d0,11:08:07 AM,17.77,1.62,1,1,15,64,15,58,N,19
840,C,B,106,neg,i840,Reporter.intensity.12,NA,XeAL00237,N19,12,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,C,B,106,m,i841,Reporter.intensity.13,C2,XeAL00237,N19,13,m,d0,10:22:20 AM,21.99,1.53,1,1,11,52,15,58,N,19
842,C,B,106,m,i842,Reporter.intensity.14,C1,XeAL00237,N19,14,m,d0,10:22:23 AM,23.32,1.34,1,1,15,52,15,58,N,19
843,C,B,106,m,i843,Reporter.intensity.15,C1,XeAL00237,N19,15,m,d0,10:22:25 AM,29.4,1.45,1,1,19,52,15,58,N,19
844,C,B,106,m,i844,Reporter.intensity.16,C1,XeAL00237,N19,16,m,d0,10:22:41 AM,27.03,1.46,1,1,9,56,15,58,N,19
845,C,B,106,m,i845,Reporter.intensity.17,C1,XeAL00237,N19,17,m,d0,10:22:43 AM,26.54,1.53,1,1,13,56,15,58,N,19
846,C,B,106,m,i846,Reporter.intensity.18,NA,XeAL00237,N19,18,m,d0,10:22:46 AM,20.17,1.97,1,1,17,56,15,58,N,19
847,C,B,132,carrier,i847,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,C,B,132,reference,i848,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,C,B,132,unused,i849,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,C,B,132,unused,i850,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,C,B,132,m,i851,Reporter.intensity.5,NA,XeAL00263,O21,5,m,d0,10:19:44 AM,24.31,1.59,1,4,56,34,54,36,O,21
852,C,B,132,u,i852,Reporter.intensity.6,NA,XeAL00263,O21,6,u,d0,11:04:30 AM,20.23,1.49,1,4,60,34,54,36,O,21
853,C,B,132,u,i853,Reporter.intensity.7,NA,XeAL00263,O21,7,u,d0,11:04:50 AM,21.83,1.69,1,4,48,38,54,36,O,21
854,C,B,132,u,i854,Reporter.intensity.8,NA,XeAL00263,O21,8,u,d0,11:04:53 AM,18.73,1.52,1,4,52,38,54,36,O,21
855,C,B,132,u,i855,Reporter.intensity.9,NA,XeAL00263,O21,9,u,d0,11:04:56 AM,22.79,1.61,1,4,56,38,54,36,O,21
856,C,B,132,u,i856,Reporter.intensity.10,NA,XeAL00263,O21,10,u,d0,11:04:58 AM,19.5,1.51,1,4,60,38,54,36,O,21
857,C,B,132,u,i857,Reporter.intensity.11,NA,XeAL00263,O21,11,u,d0,11:05:13 AM,18.8,1.46,1,4,50,42,54,36,O,21
858,C,B,132,u,i858,Reporter.intensity.12,NA,XeAL00263,O21,12,u,d0,11:05:16 AM,18.14,1.59,1,4,54,42,54,36,O,21
859,C,B,132,neg,i859,Reporter.intensity.13,NA,XeAL00263,O21,13,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,C,B,132,m,i860,Reporter.intensity.14,NA,XeAL00263,O21,14,m,d0,10:19:05 AM,26.29,1.34,1,4,50,30,54,36,O,21
861,C,B,132,m,i861,Reporter.intensity.15,NA,XeAL00263,O21,15,m,d0,10:19:07 AM,23.98,1.56,1,4,54,30,54,36,O,21
862,C,B,132,m,i862,Reporter.intensity.16,NA,XeAL00263,O21,16,m,d0,10:19:11 AM,32.51,1.54,1,4,58,30,54,36,O,21
863,C,B,132,m,i863,Reporter.intensity.17,NA,XeAL00263,O21,17,m,d0,10:19:40 AM,24.44,1.5,1,4,48,34,54,36,O,21
864,C,B,132,m,i864,Reporter.intensity.18,NA,XeAL00263,O21,18,m,d0,10:19:43 AM,24.07,1.5,1,4,52,34,54,36,O,21
865,A,B,2,carrier,i865,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,A,B,2,reference,i866,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,A,B,2,unused,i867,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,A,B,2,unused,i868,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,A,B,2,u,i869,Reporter.intensity.5,NA,XwAL00201,J9,5,u,d0,11:30:39 AM,19.43,1.52,4,4,52,60,54,58,J,9
870,A,B,2,u,i870,Reporter.intensity.6,NA,XwAL00201,J9,6,u,d0,11:30:41 AM,20.36,1.44,4,4,56,60,54,58,J,9
871,A,B,2,u,i871,Reporter.intensity.7,NA,XwAL00201,J9,7,u,d0,11:30:43 AM,19.21,1.3,4,4,60,60,54,58,J,9
872,A,B,2,u,i872,Reporter.intensity.8,NA,XwAL00201,J9,8,u,d0,11:30:53 AM,19.31,1.48,4,4,50,64,54,58,J,9
873,A,B,2,u,i873,Reporter.intensity.9,NA,XwAL00201,J9,9,u,d0,11:30:55 AM,21.41,1.64,4,4,54,64,54,58,J,9
874,A,B,2,neg,i874,Reporter.intensity.10,NA,XwAL00201,J9,10,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
875,A,B,2,m,i875,Reporter.intensity.11,C1,XwAL00201,J9,11,m,d0,10:49:53 AM,24.96,1.7,4,4,50,52,54,58,J,9
876,A,B,2,m,i876,Reporter.intensity.12,C1,XwAL00201,J9,12,m,d0,10:49:56 AM,25.8,1.52,4,4,54,52,54,58,J,9
877,A,B,2,m,i877,Reporter.intensity.13,C1,XwAL00201,J9,13,m,d0,10:49:58 AM,22.05,1.47,4,4,58,52,54,58,J,9
878,A,B,2,m,i878,Reporter.intensity.14,NA,XwAL00201,J9,14,m,d0,10:50:13 AM,22.65,1.48,4,4,48,56,54,58,J,9
879,A,B,2,m,i879,Reporter.intensity.15,C1,XwAL00201,J9,15,m,d0,10:50:16 AM,24.94,1.68,4,4,52,56,54,58,J,9
880,A,B,2,m,i880,Reporter.intensity.16,C1,XwAL00201,J9,16,m,d0,10:50:18 AM,23.25,1.48,4,4,56,56,54,58,J,9
881,A,B,2,u,i881,Reporter.intensity.17,NA,XwAL00201,J9,17,u,d0,11:30:18 AM,18.14,1.45,4,4,60,56,54,58,J,9
882,A,B,2,u,i882,Reporter.intensity.18,NA,XwAL00201,J9,18,u,d0,11:30:37 AM,20.3,1.55,4,4,48,60,54,58,J,9
883,A,B,3,carrier,i883,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
884,A,B,3,reference,i884,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,A,B,3,unused,i885,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,A,B,3,unused,i886,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,A,B,3,m,i887,Reporter.intensity.5,C1,XwAL00202,J10,5,m,d0,10:55:06 AM,24.63,1.58,4,3,11,8,15,14,J,10
888,A,B,3,m,i888,Reporter.intensity.6,C2,XwAL00202,J10,6,m,d0,10:55:11 AM,24.88,1.58,4,3,15,8,15,14,J,10
889,A,B,3,m,i889,Reporter.intensity.7,C1,XwAL00202,J10,7,m,d0,10:55:13 AM,22.09,1.67,4,3,19,8,15,14,J,10
890,A,B,3,m,i890,Reporter.intensity.8,NA,XwAL00202,J10,8,m,d0,10:55:38 AM,22.02,1.51,4,3,9,12,15,14,J,10
891,A,B,3,m,i891,Reporter.intensity.9,NA,XwAL00202,J10,9,m,d0,10:55:41 AM,23.98,1.66,4,3,13,12,15,14,J,10
892,A,B,3,m,i892,Reporter.intensity.10,C2,XwAL00202,J10,10,m,d0,10:55:44 AM,31.75,1.81,4,3,17,12,15,14,J,10
893,A,B,3,m,i893,Reporter.intensity.11,C1,XwAL00202,J10,11,m,d0,10:55:45 AM,21.52,1.51,4,3,21,12,15,14,J,10
894,A,B,3,u,i894,Reporter.intensity.12,NA,XwAL00202,J10,12,u,d0,11:34:35 AM,20.98,1.49,4,3,9,16,15,14,J,10
895,A,B,3,u,i895,Reporter.intensity.13,NA,XwAL00202,J10,13,u,d0,11:34:38 AM,17.25,1.57,4,3,13,16,15,14,J,10
896,A,B,3,u,i896,Reporter.intensity.14,NA,XwAL00202,J10,14,u,d0,11:34:40 AM,18.94,1.39,4,3,17,16,15,14,J,10
897,A,B,3,u,i897,Reporter.intensity.15,NA,XwAL00202,J10,15,u,d0,11:34:42 AM,17.82,1.58,4,3,21,16,15,14,J,10
898,A,B,3,u,i898,Reporter.intensity.16,NA,XwAL00202,J10,16,u,d0,11:35:00 AM,21.19,1.5,4,3,11,20,15,14,J,10
899,A,B,3,u,i899,Reporter.intensity.17,NA,XwAL00202,J10,17,u,d0,11:35:02 AM,21.09,1.88,4,3,15,20,15,14,J,10
900,A,B,3,neg,i900,Reporter.intensity.18,NA,XwAL00202,J10,18,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
901,A,B,4,carrier,i901,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
902,A,B,4,reference,i902,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
903,A,B,4,unused,i903,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
904,A,B,4,unused,i904,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905,A,B,4,m,i905,Reporter.intensity.5,C1,XwAL00203,J11,5,m,d0,10:55:18 AM,21.38,1.76,4,3,37,8,37,14,J,11
906,A,B,4,m,i906,Reporter.intensity.6,C2,XwAL00203,J11,6,m,d0,10:55:23 AM,23.69,1.89,4,3,41,8,37,14,J,11
907,A,B,4,m,i907,Reporter.intensity.7,C1,XwAL00203,J11,7,m,d0,10:55:49 AM,27.02,1.9,4,3,31,12,37,14,J,11
908,A,B,4,m,i908,Reporter.intensity.8,C1,XwAL00203,J11,8,m,d0,10:55:51 AM,21.02,1.39,4,3,35,12,37,14,J,11
909,A,B,4,m,i909,Reporter.intensity.9,C2,XwAL00203,J11,9,m,d0,10:55:55 AM,23.42,1.54,4,3,39,12,37,14,J,11
910,A,B,4,m,i910,Reporter.intensity.10,C1,XwAL00203,J11,10,m,d0,10:56:01 AM,22.53,1.57,4,3,43,12,37,14,J,11
911,A,B,4,u,i911,Reporter.intensity.11,NA,XwAL00203,J11,11,u,d0,11:34:44 AM,18.34,1.47,4,3,31,16,37,14,J,11
912,A,B,4,u,i912,Reporter.intensity.12,NA,XwAL00203,J11,12,u,d0,11:34:45 AM,20.08,1.6,4,3,35,16,37,14,J,11
913,A,B,4,u,i913,Reporter.intensity.13,NA,XwAL00203,J11,13,u,d0,11:34:48 AM,16.86,1.24,4,3,39,16,37,14,J,11
914,A,B,4,u,i914,Reporter.intensity.14,NA,XwAL00203,J11,14,u,d0,11:34:50 AM,20.94,1.3,4,3,43,16,37,14,J,11
915,A,B,4,u,i915,Reporter.intensity.15,NA,XwAL00203,J11,15,u,d0,11:35:04 AM,17.96,1.32,4,3,33,20,37,14,J,11
916,A,B,4,u,i916,Reporter.intensity.16,NA,XwAL00203,J11,16,u,d0,11:35:05 AM,18.51,1.49,4,3,37,20,37,14,J,11
917,A,B,4,neg,i917,Reporter.intensity.17,NA,XwAL00203,J11,17,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,A,B,4,m,i918,Reporter.intensity.18,NA,XwAL00203,J11,18,m,d0,10:55:15 AM,23.59,1.69,4,3,33,8,37,14,J,11
919,A,B,5,carrier,i919,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,A,B,5,reference,i920,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,A,B,5,unused,i921,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,A,B,5,unused,i922,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,A,B,5,m,i923,Reporter.intensity.5,C2,XwAL00204,J12,5,m,d0,10:55:35 AM,27.94,1.64,4,3,63,8,59,14,J,12
924,A,B,5,m,i924,Reporter.intensity.6,C2,XwAL00204,J12,6,m,d0,10:56:02 AM,22.02,1.72,4,3,53,12,59,14,J,12
925,A,B,5,m,i925,Reporter.intensity.7,C2,XwAL00204,J12,7,m,d0,10:56:05 AM,27.96,1.84,4,3,57,12,59,14,J,12
926,A,B,5,m,i926,Reporter.intensity.8,C1,XwAL00204,J12,8,m,d0,10:56:08 AM,24.61,1.62,4,3,61,12,59,14,J,12
927,A,B,5,m,i927,Reporter.intensity.9,C1,XwAL00204,J12,9,m,d0,10:56:11 AM,26.78,1.56,4,3,65,12,59,14,J,12
928,A,B,5,u,i928,Reporter.intensity.10,NA,XwAL00204,J12,10,u,d0,11:34:52 AM,19.1,1.51,4,3,53,16,59,14,J,12
929,A,B,5,u,i929,Reporter.intensity.11,NA,XwAL00204,J12,11,u,d0,11:34:54 AM,17.86,1.46,4,3,57,16,59,14,J,12
930,A,B,5,u,i930,Reporter.intensity.12,NA,XwAL00204,J12,12,u,d0,11:34:56 AM,21.35,1.56,4,3,61,16,59,14,J,12
931,A,B,5,u,i931,Reporter.intensity.13,NA,XwAL00204,J12,13,u,d0,11:34:58 AM,22.01,1.66,4,3,65,16,59,14,J,12
932,A,B,5,u,i932,Reporter.intensity.14,NA,XwAL00204,J12,14,u,d0,11:35:07 AM,21.49,1.74,4,3,55,20,59,14,J,12
933,A,B,5,u,i933,Reporter.intensity.15,NA,XwAL00204,J12,15,u,d0,11:35:09 AM,19.07,1.33,4,3,59,20,59,14,J,12
934,A,B,5,neg,i934,Reporter.intensity.16,NA,XwAL00204,J12,16,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,A,B,5,m,i935,Reporter.intensity.17,C2,XwAL00204,J12,17,m,d0,10:55:26 AM,22.57,1.86,4,3,55,8,59,14,J,12
936,A,B,5,m,i936,Reporter.intensity.18,C2,XwAL00204,J12,18,m,d0,10:55:29 AM,32.88,1.49,4,3,59,8,59,14,J,12
937,A,B,6,carrier,i937,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,A,B,6,reference,i938,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,A,B,6,unused,i939,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,A,B,6,unused,i940,Reporter.intensity.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,A,B,6,m,i941,Reporter.intensity.5,C2,XwAL00205,J13,5,m,d0,10:56:40 AM,28.66,1.76,4,3,9,34,15,36,J,13
942,A,B,6,m,i942,Reporter.intensity.6,C1,XwAL00205,J13,6,m,d0,10:56:43 AM,24.36,1.87,4,3,13,34,15,36,J,13
943,A,B,6,m,i943,Reporter.intensity.7,C2,XwAL00205,J13,7,m,d0,10:56:48 AM,21.87,1.72,4,3,17,34,15,36,J,13
944,A,B,6,m,i944,Reporter.intensity.8,C2,XwAL00205,J13,8,m,d0,10:56:52 AM,27.11,1.73,4,3,21,34,15,36,J,13
945,A,B,6,u,i945,Reporter.intensity.9,NA,XwAL00205,J13,9,u,d0,11:35:14 AM,19.12,1.52,4,3,9,38,15,36,J,13
946,A,B,6,u,i946,Reporter.intensity.10,NA,XwAL00205,J13,10,u,d0,11:35:16 AM,17.72,1.6,4,3,13,38,15,36,J,13
947,A,B,6,u,i947,Reporter.intensity.11,NA,XwAL00205,J13,11,u,d0,11:35:18 AM,19.91,1.72,4,3,17,38,15,36,J,13
948,A,B,6,u,i948,Reporter.intensity.12,NA,XwAL00205,J13,12,u,d0,11:35:20 AM,18.14,1.39,4,3,21,38,15,36,J,13
949,A,B,6,u,i949,Reporter.intensity.13,NA,XwAL00205,J13,13,u,d0,11:35:41 AM,18.73,1.56,4,3,11,42,15,36,J,13
950,A,B,6,u,i950,Reporter.intensity.14,NA,XwAL00205,J13,14,u,d0,11:35:44 AM,20.61,1.64,4,3,15,42,15,36,J,13
951,A,B,6,neg,i951,Reporter.intensity.15,NA,XwAL00205,J13,15,neg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,A,B,6,m,i952,Reporter.intensity.16,NA,XwAL00205,J13,16,m,d0,10:56:15 AM,21.81,1.61,4,3,11,30,15,36,J,13
953,A,B,6,m,i953,Reporter.intensity.17,C2,XwAL00205,J13,17,m,d0,10:56:17 AM,22.21,1.8,4,3,15,30,15,36,J,13
954,A,B,6,m,i954,Reporter.intensity.18,C1,XwAL00205,J13,18,m,d0,10:56:20 AM,24.61,1.57,4,3,19,30,15,36,J,13
955,A,B,7,carrier,i955,Reporter.intensity.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
956,A,B,7,reference,i956,Reporter.intensity.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,A,B,7,unused,i957,Reporter.intensity.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
